BloodPressureCuff,CPR,Intubation,CheckVitals,OralAirway,ChestTube,WrapWound,PlaceIV,Bagging,Tourniquet
0.04043887183070183,0.00942263100296259,0.0010192631743848324,0.003367022145539522,0.0001283942547161132,0.005207468755543232,0.01394442468881607,0.0012239827774465084,0.9243959784507751,0.0008520917617715895
0.012421965599060059,0.01302013173699379,0.005345791112631559,0.011906467378139496,0.003202391555532813,0.0015388632891699672,0.0017632237868383527,0.0007602082914672792,0.9474150538444519,0.0026259333826601505
0.31560298800468445,0.008035322651267052,0.006713798735290766,0.007692473009228706,0.08202219754457474,0.006489970255643129,0.0019100815989077091,0.07819307595491409,0.47460025548934937,0.018739795312285423
0.045324161648750305,0.3150954842567444,0.001006949576549232,0.0008562335860915482,0.004182513803243637,0.0002491643826942891,0.0005643607000820339,0.00016167687135748565,0.5919381976127625,0.040621258318424225
0.026942148804664612,0.0032864566892385483,0.0001771891984390095,0.00026367648388259113,4.360072125564329e-05,4.583937698043883e-05,1.4730217117175926e-05,1.016626902128337e-05,0.9606454968452454,0.008570712991058826
0.03522123768925667,0.003354141255840659,0.0008975809323601425,0.0006459146970883012,0.0006058720173314214,6.517540896311402e-05,0.00033973055542446673,1.1727316632459406e-05,0.9565038681030273,0.0023546197917312384
0.006298682186752558,0.00025700152036733925,9.221725485986099e-05,0.00023875395709183067,0.0006375877419486642,4.255569365341216e-05,0.00016487327229697257,2.9738780540355947e-06,0.9919978976249695,0.00026745881768874824
0.01918131113052368,0.010759702883660793,0.00030258289189077914,0.00027590765967033803,0.0019434599671512842,6.586576637346298e-05,0.0005576276453211904,3.039657894987613e-05,0.965728759765625,0.0011543624568730593
0.009013230912387371,0.004288805648684502,0.0008206847705878317,0.010405833832919598,0.0013588503934442997,0.0035858056508004665,0.00021300578373484313,0.006760265212506056,0.9307727217674255,0.0327807180583477
0.046719081699848175,0.003905287478119135,0.007959924638271332,0.0070149581879377365,0.03531763702630997,0.000962088699452579,0.0036550757940858603,0.000582735170610249,0.8868482708930969,0.0070349834859371185
0.00301411934196949,0.022159643471240997,1.5205615454760846e-05,2.6173887818004005e-05,2.3671461804042337e-06,4.435280970938038e-06,3.815934542217292e-05,8.607249810665962e-07,0.9742268919944763,0.0005122180446051061
0.008169952780008316,0.014420679770410061,8.619073923910037e-05,0.0001432456774637103,0.0016440944746136665,1.0111493793374393e-05,1.1958874893025495e-05,4.3309923057677224e-05,0.9736856818199158,0.0017848196439445019
0.016172176226973534,0.006094849668443203,0.04316858574748039,0.02538660541176796,0.0019261318957433105,0.002328587928786874,0.001040637493133545,0.01828611269593239,0.8507112264633179,0.034885093569755554
0.008612369187176228,0.0005810328293591738,0.00047215702943503857,0.018767179921269417,0.0018325813580304384,0.0033182811457663774,0.000301559513900429,0.00015280222578439862,0.9650507569313049,0.0009112745756283402
0.000545012706425041,0.00012190859706606716,1.5634335568392999e-06,1.670405708864564e-06,2.2623596578341676e-06,1.636452253706011e-07,2.9161202519389917e-07,2.292972425266271e-07,0.9991844296455383,0.0001425138907507062
0.030765919014811516,0.02756311371922493,0.0002753755252342671,0.0013777025742456317,0.0009934785775840282,0.00017386508989147842,0.0003443793102633208,0.00012466765474528074,0.9184285998344421,0.019953075796365738
0.20477384328842163,1.5720435840194114e-05,0.006440769415348768,0.0001821564364945516,0.00291969976387918,1.7646461856202222e-05,9.479599611950107e-06,6.719863904436352e-06,0.7832487225532532,0.002385123400017619
0.006456014234572649,0.001834066933952272,0.0003009769134223461,0.0012690164148807526,0.000837680243421346,0.00010240379197057337,0.0001638096000533551,7.405386713799089e-05,0.9834206700325012,0.00554125290364027
0.044301338493824005,0.0036509179044514894,0.0023184260353446007,0.0046705324202775955,0.0007729493663646281,0.0007103712414391339,0.007193723227828741,2.1060131984995678e-05,0.9303694367408752,0.00599115714430809
0.011921749450266361,0.24097023904323578,0.0012511902023106813,0.0035290031228214502,0.0003120973124168813,0.0006768454913981259,0.001452256110496819,0.00012026825424982235,0.7176520824432373,0.022114327177405357
0.0012022058945149183,0.003595206420868635,6.831457000089358e-08,9.671525802446013e-09,1.9482633561995755e-10,3.0804814254992152e-09,3.859510044890158e-09,1.994243485625713e-11,0.995179295539856,2.316325844731182e-05
0.04935925081372261,0.0002282198256580159,0.0002644075721036643,8.49606585688889e-05,6.252226739889011e-05,3.7097822769283084e-06,4.131963123654714e-06,4.894818061984552e-07,0.949736475944519,0.00025605494738556445
0.013160601258277893,0.016790227964520454,0.00010775904956972227,0.0015007620677351952,0.00023338658502325416,4.990196248400025e-05,0.00010011121048592031,2.294575097039342e-06,0.9590177536010742,0.009037199430167675
0.24715371429920197,0.041814032942056656,0.000835358165204525,0.0018526966450735927,0.0008720734622329473,0.0001735745754558593,0.00014891343016643077,0.00033629429526627064,0.5232870578765869,0.1835261732339859
0.024927079677581787,0.0025129648856818676,0.007009746972471476,0.024823755025863647,0.015706855803728104,0.0032545949798077345,0.005842835176736116,0.001627097255550325,0.9121459126472473,0.002149234525859356
0.03743545338511467,0.0037564546801149845,0.00821072980761528,0.005345209036022425,0.007821560837328434,0.001879142946563661,0.0016556355403736234,0.007787731476128101,0.9222460389137268,0.0038620384875684977
0.010942062363028526,0.00026978517416864634,0.00017629227659199387,0.0005356436013244092,0.0030090210493654013,2.854363810911309e-05,0.00012804906873498112,2.300792584719602e-05,0.9846039414405823,0.00028362119337543845
0.01586448773741722,0.00016404179041273892,2.0323891476436984e-06,1.390053967043059e-06,6.921721251273993e-06,1.575374000140073e-07,5.62122295377776e-07,7.3397745659065095e-09,0.9839218854904175,3.850774737657048e-05
0.10050072520971298,2.0234030671417713e-05,1.1264759450568818e-05,7.205843758129049e-06,2.155756919819396e-05,4.365534778116853e-07,4.6974963652246515e-07,6.83480010366111e-08,0.8994031548500061,3.497787838568911e-05
0.1116018146276474,0.000421807897510007,0.010583850555121899,0.0010925933020189404,0.00012965044879820198,6.431740621337667e-05,7.750609802315012e-05,3.8771955587435514e-05,0.8688504695892334,0.007139305118471384
0.0035428449045866728,0.0208672434091568,0.0015472768573090434,0.0023324615322053432,8.4179118857719e-05,0.0029252134263515472,0.0012224902166053653,0.0009512236574664712,0.9581020474433899,0.008425048552453518
0.02335207164287567,0.002006345661357045,0.013501368463039398,0.006141970865428448,0.01309764850884676,0.0028779960703104734,0.0037726641166955233,0.005082775838673115,0.927134096622467,0.0030330228619277477
0.02721589244902134,0.0008094888762570918,0.0009040746372193098,0.0007046458194963634,0.00038689441862516105,0.00012197904288768768,0.00011486868606880307,4.45354962721467e-05,0.9686881899833679,0.0010095448233187199
0.08155649155378342,0.0006030096556060016,0.006078561767935753,0.005333806853741407,0.0006322615081444383,0.0004531577869784087,9.763446723809466e-05,0.001110932556912303,0.8966239094734192,0.007510132156312466
0.0056831673718988895,0.00011180654109921306,7.447644020430744e-05,0.00044442873331718147,0.0003342580748721957,3.04619697999442e-05,5.8916411944665015e-06,5.9797006542794406e-05,0.9880226850509644,0.005232963245362043
0.027721190825104713,9.374863111588638e-06,3.1278432288672775e-05,2.1565503629972227e-05,9.082915494218469e-05,8.239692306233337e-07,2.0726432126139116e-07,3.314020489142422e-07,0.9719951748847961,0.0001291961089009419
0.024554897099733353,0.0016291497740894556,0.001577310380525887,0.00031384226167574525,0.00023144236183725297,2.5418617951800115e-05,2.2365577478922205e-06,0.0001499098725616932,0.9702374339103699,0.0012784868013113737
0.011308703571557999,0.006431036163121462,0.00042802508687600493,0.0015096680726855993,9.438804409001023e-05,0.0004195654473733157,5.0632108468562365e-05,0.0005131037905812263,0.9665138125419617,0.01273114513605833
0.028555748984217644,0.00018806970911100507,2.333884003746789e-05,1.1598394848988391e-05,2.1848250980838202e-05,9.09202810817078e-07,1.6669458773321821e-06,5.245124867769846e-08,0.9710116982460022,0.0001850835105869919
0.25344693660736084,0.0031124933157116175,0.04160317778587341,0.008788028731942177,0.030010465532541275,0.0014783728402107954,0.002245730720460415,0.0005585139733739197,0.6361396312713623,0.022616667672991753
0.10482653975486755,3.126010312826111e-07,9.273255585640072e-08,9.808955425683052e-09,6.079914527390429e-08,3.9724604161683885e-10,1.7407910668509885e-09,9.852837296042694e-12,0.8951725959777832,2.984247942094953e-07
0.31944552063941956,0.06388497352600098,0.008399280719459057,0.00617965729907155,0.03481009230017662,0.0021869719494134188,0.003676055232062936,0.00046267028665170074,0.5317028760910034,0.029251955449581146
0.00819992646574974,4.234192238072865e-05,0.0003393608785700053,0.0003515595744829625,0.00012646136747207493,4.7403205826412886e-05,3.874571484629996e-05,1.3028053217567503e-05,0.9907852411270142,5.590615910477936e-05
0.0031218247022479773,0.0003984407230746001,1.559376141813118e-05,0.00015041987353470176,0.00018425047164782882,1.6134194083861075e-05,3.3524564059916884e-05,1.499602262811095e-06,0.9957956075668335,0.0002828436845447868
0.07201121002435684,0.01882677525281906,0.00045876947115175426,0.000624217966105789,3.2536308935959823e-06,1.0872609891521279e-05,1.6634488702038652e-06,1.565343694664989e-07,0.9051169753074646,0.0029461150988936424
0.025482306256890297,0.004048274829983711,8.260452887043357e-05,0.0005623620236292481,0.0012730804737657309,7.748271309537813e-05,7.466975512215868e-05,0.0001305829209741205,0.8917117714881897,0.07655699551105499
0.010079534724354744,1.4200491932570003e-05,7.666792225791141e-05,2.4434672013740055e-05,0.00012471353693399578,1.8135349364456488e-06,1.0777870556921698e-05,1.527172059923032e-07,0.9896336793899536,3.413903687032871e-05
0.1285722255706787,0.000564057205338031,0.01244803611189127,0.001293657231144607,0.00030029015033505857,0.0001302930322708562,0.0001174201097455807,0.0001009092156891711,0.8555834293365479,0.000889857648871839
0.0024492377415299416,0.002822312992066145,5.856791904079728e-05,0.002627392765134573,3.224802640033886e-05,0.0004052892327308655,8.249812526628375e-05,5.22320397067233e-06,0.9899029731750488,0.0016144549008458853
0.03705660626292229,0.0017001006053760648,0.0005803231033496559,0.0010661501437425613,0.0010721117723733187,0.0001507807319285348,0.00042727950494736433,3.507738438202068e-05,0.9556571245193481,0.002254399238154292
0.043771032243967056,0.003106806194409728,0.000283414323348552,0.001654104795306921,0.0015968609368428588,0.00015135278226807714,3.325959187350236e-05,5.064358265371993e-05,0.9448032975196838,0.004549271892756224
0.015012762509286404,1.4829906831437256e-05,1.520166733826045e-05,5.6656131164345425e-06,3.0222108762245625e-06,2.4541066068195505e-07,5.845121791026031e-07,5.793048174496107e-08,0.9849399924278259,7.767362149024848e-06
0.17600767314434052,0.00020911953470204026,1.2612111277121585e-05,5.614520432573045e-06,8.95441189641133e-06,8.210532200791931e-07,1.1573948768273112e-06,6.295434928915711e-08,0.823378324508667,0.0003757813828997314
0.13366401195526123,0.02760559879243374,0.010148825123906136,0.009668523445725441,0.08847182244062424,0.0016558459028601646,0.00211124075576663,0.0015900736907497048,0.7174937129020691,0.007590409368276596
0.005722245667129755,0.00020320249313954264,0.000524302595295012,0.0005620864685624838,0.00016499526100233197,0.00010848799865925685,4.320786320022307e-05,0.0004054931050632149,0.9920239448547363,0.00024201601627282798
0.011827241629362106,0.33210843801498413,0.0007015157025307417,0.0022621406242251396,5.879950913367793e-05,0.0004429476393852383,4.668386827688664e-05,0.00026751120458357036,0.6016538143157959,0.05063088238239288
0.00011238450679229572,0.0039013579953461885,7.796909812896047e-06,1.1180024557688739e-05,1.2561726769888537e-08,2.1701885088987183e-06,2.9501405151677318e-05,9.311276727430595e-08,0.9959347248077393,8.082263320829952e-07
0.058782901614904404,5.523360232473351e-05,0.010013014078140259,0.0016019339673221111,0.010826066136360168,0.0001576662907609716,9.37301738304086e-05,0.00026620057178661227,0.9143685102462769,0.003834783798083663
0.05109097436070442,0.01296709943562746,0.0008978291298262775,0.001757579273544252,0.016587039455771446,0.0003819724079221487,0.0006355691002681851,0.00047982274554669857,0.9109288454055786,0.004273117519915104
0.05242478847503662,0.003392905928194523,0.06496043503284454,0.08419699221849442,0.0106346495449543,0.014539305120706558,0.07343783229589462,0.0008489146712236106,0.6878862977027893,0.007677930407226086
0.05983175337314606,0.003056128276512027,0.024754580110311508,0.11125531047582626,0.01064600981771946,0.027728905901312828,0.1496848315000534,0.005061817355453968,0.6060091853141785,0.0019714543595910072
0.1520303636789322,0.050093695521354675,0.029061902314424515,0.05122782662510872,0.005279539152979851,0.056098517030477524,0.007190770469605923,0.013679073192179203,0.5678484439849854,0.06748992949724197
0.04798188805580139,0.003080496098846197,0.0005740031483583152,0.0010004827054217458,0.011982458643615246,4.1294657421531156e-05,0.00011089895997429267,0.00010736392141552642,0.9326721429824829,0.0024489385541528463
0.0005725487717427313,9.780504115042277e-06,1.5818982035398221e-07,7.484161557158586e-08,1.0755131896189596e-08,3.4571691287510475e-08,3.848630569791567e-08,1.2137332916495325e-08,0.9994150400161743,2.3348093236563727e-06
0.022149542346596718,0.005777656566351652,2.6644685931387357e-05,7.749384531052783e-05,0.0014536833623424172,6.353231128741754e-06,5.8484212786424905e-05,1.0364068430135376e-06,0.9702634811401367,0.00018559781892690808
0.01323680579662323,0.0011839375365525484,6.649043643847108e-05,2.4997678337967955e-05,3.819253834080882e-06,5.542844519368373e-06,9.345725629827939e-06,5.086998271508492e-07,0.9853734970092773,9.496707934886217e-05
0.012707637622952461,0.007855977863073349,0.00016374957340303808,0.005558577831834555,0.0018425466259941459,0.0007487916736863554,0.00013234592915978283,0.0005991504876874387,0.9610400199890137,0.009351175278425217
0.009899365715682507,3.808322799159214e-05,0.0003034906112588942,0.00026553802308626473,0.00057609734358266,1.9251183402957395e-05,9.190455602947623e-05,5.428508302429691e-06,0.9887605309486389,4.017582978121936e-05
0.0003146280942019075,0.0009297928190790117,1.1774886843340937e-05,0.0006054326076991856,7.132905921025667e-06,5.3457730246009305e-05,0.00013851553376298398,3.1309643873100867e-06,0.9979079961776733,2.831307028827723e-05
0.15855082869529724,6.304779526544735e-05,0.00017255626153200865,3.585201920941472e-05,0.00037770692142657936,7.953325621201657e-06,4.1224357119062915e-05,6.760280939488439e-07,0.8406465649604797,0.00010362269676988944
0.16274653375148773,0.003624275326728821,0.0022106156684458256,0.007851144298911095,0.0002860072418116033,0.0009353954810649157,0.00012069361400790513,0.00016972240700852126,0.8170223832130432,0.005033259745687246
0.09188156574964523,0.03909051790833473,0.0013586239656433463,0.003598368028178811,0.005072831176221371,0.0005992788937874138,0.0001317354035563767,0.0021097331773489714,0.8025248050689697,0.05363252013921738
0.0013594182673841715,0.00011494478530948982,0.0004583265690598637,0.001902335905469954,9.284335101256147e-05,0.00019652483751997352,0.0005406546988524497,3.159890547976829e-05,0.9950034022331238,0.0002999519056174904
0.09501387923955917,0.005122372880578041,0.0006627840921282768,0.004754019435495138,0.0018677941989153624,0.0017850924050435424,0.0012564461212605238,0.0003334390348754823,0.8747729659080505,0.014431008137762547
0.009918436408042908,4.000575063400902e-05,0.0006012560334056616,0.00020481215324252844,0.00019497757602948695,1.3553952157963067e-05,3.0032382710487582e-05,3.57306362275267e-06,0.9889355301856995,5.7855486375046894e-05
0.0014778056647628546,3.367772660567425e-05,0.0002326035755686462,0.0011416336055845022,0.0005428093718364835,0.00012914744729641825,0.000100640972959809,3.4549211704870686e-05,0.9961685538291931,0.00013853410200681537
0.14029088616371155,0.021624727174639702,0.07453668862581253,0.1695755571126938,0.023942844942212105,0.10399824380874634,0.0286428090184927,0.09250195324420929,0.17759746313095093,0.16728883981704712
0.010978187434375286,0.1645195335149765,0.0013760089641436934,0.05163799598813057,0.012181739322841167,0.010284951888024807,0.00826920848339796,0.02192816138267517,0.7023192644119263,0.01650497131049633
0.000363909755833447,9.1594185505528e-05,7.258346158778295e-05,0.0015250943833962083,2.8213196856086142e-05,0.00017699089949019253,0.0012307439465075731,3.8734533518436365e-06,0.9964649677276611,4.182364500593394e-05
0.16199767589569092,0.009555350057780743,0.11799224466085434,0.05004096403717995,0.1586599200963974,0.014905093237757683,0.05706937238574028,0.004716077819466591,0.4219883978366852,0.0030748960562050343
0.0968143567442894,0.10856235027313232,0.0022165151312947273,0.010536769405007362,0.00306666549295187,0.006464015226811171,0.007505708374083042,0.0004886281676590443,0.7426305413246155,0.021714607253670692
0.007110134232789278,0.025371169671416283,0.015183648094534874,0.02975906804203987,0.0033189004752784967,0.027655092999339104,0.02324943244457245,0.0074438597075641155,0.8538042306900024,0.0071044545620679855
0.007285640109330416,9.61065452429466e-05,1.3505035894922912e-05,0.0003776273806579411,0.00028790815849788487,3.769987597479485e-05,2.65803282673005e-05,2.0618256257876055e-06,0.9910662770271301,0.0008067802409641445
0.033864639699459076,0.00022418519074562937,0.017700504511594772,0.07001206278800964,0.03828081116080284,0.014625335112214088,0.0042291609570384026,0.004073162563145161,0.8151400089263916,0.0018502547172829509
0.015219204127788544,4.101344529772177e-05,2.77149592875503e-05,8.811685256659985e-05,0.0005433355108834803,6.083061180106597e-06,2.4836752345436253e-05,1.2374798643577378e-06,0.9840379953384399,1.0344339898438193e-05
0.3667122423648834,0.015082725323736668,0.0015309285372495651,0.0003644640964921564,0.00023733520356472582,0.0001030742860166356,0.0001263428566744551,1.3320516700332519e-05,0.6082903742790222,0.007539282087236643
0.011987108737230301,4.391768015921116e-05,5.470662472362164e-06,7.986608579813037e-06,3.3151923162222374e-06,1.3556460771724232e-06,1.96849964595458e-06,1.714474393565979e-07,0.9879095554351807,3.913609907613136e-05
0.011266876943409443,0.0002459732932038605,0.0008467727457173169,0.00046310792095027864,0.0001526254927739501,0.00043475558049976826,1.788349800335709e-05,0.005058770999312401,0.9489946961402893,0.03251856938004494
0.09354481846094131,0.007413583807647228,0.0005419909721240401,0.0005186521448194981,0.0007612166809849441,5.576812327490188e-05,0.00012520895688794553,3.195730096194893e-05,0.8963673114776611,0.000639470643363893
0.2562100291252136,0.00021103698236402124,0.014518864452838898,0.002163328230381012,0.008091614581644535,0.00014091920456849039,0.0008259706082753837,7.719040149822831e-05,0.7176133990287781,0.00014770007692277431
0.06804603338241577,0.09579799324274063,0.08557181060314178,0.1726737767457962,0.06927629560232162,0.038158759474754333,0.048743896186351776,0.029990095645189285,0.34992092847824097,0.04182052239775658
0.008811349049210548,7.614409696543589e-05,0.0016683449503034353,0.0007787913782522082,1.189577415061649e-05,0.0006299462984316051,0.00013152881001587957,0.0002691427362151444,0.9875096678733826,0.00011325967352604493
0.01567343808710575,0.0002476242952980101,0.015530307777225971,0.010232795029878616,0.016595197841525078,0.0011784193338826299,0.001709828502498567,0.0011977121466770768,0.935980498790741,0.0016544631216675043
0.2974449694156647,0.006290574558079243,2.764673627098091e-05,2.765484168776311e-06,2.8968017886654707e-06,8.556696684536291e-08,2.144637392120785e-07,2.8390215334184177e-07,0.6930962204933167,0.0031343786977231503
0.07090067118406296,0.014040466398000717,0.009594418108463287,0.015080914832651615,0.008074896410107613,0.0039013868663460016,0.010301056317985058,0.002462696051225066,0.8571391105651855,0.008504386991262436
0.12766219675540924,0.00010682165157049894,0.007478894665837288,0.005100736860185862,0.07194536179304123,0.0004316077393013984,0.0017517979722470045,0.00014059744717087597,0.785322368144989,5.952578067081049e-05
0.00302801001816988,0.05468427762389183,0.006592415738850832,0.028496984392404556,0.0005019874661229551,0.004864026326686144,0.0017992298817262053,0.031218450516462326,0.8666526079177856,0.0021622059866786003
